Ville,Chanson,Artiste,complete_address,lat,lng,spotify
Venise,Venise,Daniel Seff,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,
Venise,Venise,Gérard Vincent,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,
Venise,Venise,Nicolas Peyrac,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/0f8mUGNfmbsgUnXBVZEZvm
Venise,Venise,Clarika,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/4XumZsiDXA3Pg6jZYJxou5
Venise,Venise,Claude Nougaro,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/1ph9gfxmMrED4PCgh5lYUc
Venise,Venise n'est pas en Italie,Serge Reggiani,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/6uvGQJh49ViTVR8XSuRy3C
Venise,Venise pour l'éternité,Hervé Vilard,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/1nAb7R4WY2IibA0RITLsmY
Venise,Venise va mourir,Frida Boccara,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/5bBcU8Oe5LV7jFfz63BLTi
Venise,Veunise...,Henri Salvador,"Venice,Metropolitan City of Venice,Italy",45.4408474,12.3155151,https://open.spotify.com/track/113pHPsGwyeklEjLhnB3ZT
Verdun,Verdun,Michel Sardou,"55100 Verdun,France",49.15987639999999,5.3844231,https://open.spotify.com/track/16nvNPDAokpuu45O4w7PoV
Verone,Les Amants de Vérone,Isabelle Aubret,"Verona,VR,Italy",45.43838419999999,10.9916215,https://open.spotify.com/track/5IPq5lXycakcwElguYQxzV
Versailles,Versailles,Raphael,"Place d'Armes,78000 Versailles,France",48.8048649,2.1203554,https://open.spotify.com/track/4GXs4JHcgtkW2w0tsg5X5U
Vesoul,Vesoul,Jacques Brel,"70000 Vesoul,France",47.61978800000001,6.15428,https://open.spotify.com/track/2F94KDtJjCdzZYCQWBliRC
Vienne,Jardin de Vienne,Mylène Farmer,"38200 Vienne,France",45.525587,4.874339,https://open.spotify.com/track/6yRBGDt5qKW0D9DajhDnji
Vienne,Les Valses de Vienne,François Feldman,"38200 Vienne,France",45.525587,4.874339,https://open.spotify.com/track/6J8iEzFAr5Y3rlUWwCgvA0
Vienne,Vienne,Barbara,"38200 Vienne,France",45.525587,4.874339,https://open.spotify.com/track/0iledQegMAgeCtlKdf8IzY
Vienne,Vieux Vienne,Claude Nougaro,"38200 Vienne,France",45.525587,4.874339,https://open.spotify.com/track/0MlDbpdsv7fTGlCY2COuYb
"Vincennes,France",Le Zoo de Vincennes,Bénabar,"94300 Vincennes,France",48.847759,2.4394969,https://open.spotify.com/track/5mRkxtmvuJDTzo1snwmZX4
Washington,Une bombe sur Washington,Les Wampas,"Washington,DC,USA",38.9071923,-77.0368707,
"Waterloo,Belgique",Waterloo,ABBA,"1410 Waterloo,Belgium",50.71469,4.3991,https://open.spotify.com/track/3Dy4REq8O09IlgiwuHQ3sk
"Waterloo,Belgique",Waterloo,Jean-Louis Murat,"1410 Waterloo,Belgium",50.71469,4.3991,https://open.spotify.com/track/1fsIkqItzfZxEHlSk6HNVv
Wellington,Paris-Wellington,Valérie Lagrange,"Wellington,New Zealand",-41.2768778,174.7731458,
Yvetot,La pharmacienne d'Yvetot,Jean-Louis Murat,"76190 Yvetot,France",49.617779,0.755212,https://open.spotify.com/track/0ndLpxVOtUal2Aii5XSddT
Zanzibar,Zanzibar,Juliette Gréco,"Unguja,Tanzania",-6.135729500000001,39.3621196,https://open.spotify.com/track/4nsz5l3uNENDyOxq1cmnQi
Zanzibar,Zanzibar,Au Bonheur des dames,"Unguja,Tanzania",-6.135729500000001,39.3621196,https://open.spotify.com/track/0BuN0E1te6Alix8VmNsJNf
